Date,Time,Temperature(C),Humidity(%),GPOA(W/M2),EDS/CTRL(#),Voc_Before(V),Voc_After(V),Isc_Before(A),Isc_After(A),Pout_Before(W),Pout_After(W),PR_Before,PR_After,SI_Before,SI_After
10/3/2020,12:10:2,34.53,28.3,249.901,EDS-PV3,19.03,19.03,0.06,0.06,1.1,1.1,0.37,0.37,0.35,0.35
10/3/2020,12:12:21,34.52,28.3,249.618,CTRL-PV1,20.44,N/A,0.14,N/A,2.77,N/A,0.92,N/A,0.82,N/A
10/3/2020,12:12:35,34.52,28.3,249.455,CTRL-PV2,20.13,N/A,0.23,N/A,4.48,N/A,1.5,N/A,1.36,N/A
10/3/2020,13:0:2,35.25,28.0,276.927,EDS-PV2,19.95,19.95,0.08,0.08,1.54,1.54,0.46,0.46,0.42,0.42
10/3/2020,13:2:21,35.39,28.0,281.053,CTRL-PV1,20.26,N/A,0.1,N/A,1.96,N/A,0.58,N/A,0.52,N/A
10/3/2020,13:2:35,35.38,28.0,280.978,CTRL-PV2,20.13,N/A,0.24,N/A,4.67,N/A,1.39,N/A,1.26,N/A
10/3/2020,15:50:1,22.4,33.9,23.838,EDS-PV3,18.53,18.47,0.05,0.05,0.9,0.9,3.15,3.15,3.08,3.08
10/3/2020,15:52:19,22.4,33.9,23.809,CTRL-PV1,17.67,N/A,0.04,N/A,0.69,N/A,2.42,N/A,2.47,N/A
10/3/2020,15:52:33,22.4,33.9,23.836,CTRL-PV2,20.07,N/A,0.14,N/A,2.75,N/A,9.61,N/A,8.64,N/A
10/4/2020,10:0:2,23.89,29.4,46.977,EDS-PV4,18.72,18.84,0.05,0.07,0.91,1.28,1.61,2.27,1.57,2.19
10/4/2020,10:2:20,23.91,29.4,47.725,CTRL-PV1,18.53,N/A,0.05,N/A,0.9,N/A,1.57,N/A,1.54,N/A
10/4/2020,10:2:34,23.91,29.4,47.701,CTRL-PV2,19.15,N/A,0.07,N/A,1.31,N/A,2.29,N/A,2.16,N/A
10/4/2020,11:0:0,25.3,27.4,71.152,EDS-PV5,19.58,19.89,0.1,0.12,1.91,2.33,2.24,2.73,2.07,2.48
10/4/2020,11:2:18,27.19,27.4,127.017,CTRL-PV1,19.76,N/A,0.06,N/A,1.15,N/A,0.75,N/A,0.69,N/A
10/4/2020,11:2:32,27.98,27.4,150.385,CTRL-PV2,19.89,N/A,0.12,N/A,2.32,N/A,1.29,N/A,1.17,N/A
10/4/2020,11:41:2,32.29,24.1,215.927,EDS-PV1,20.38,20.26,0.12,0.12,2.37,2.36,0.91,0.91,0.82,0.82
10/4/2020,11:43:20,31.58,24.1,194.922,CTRL-PV1,20.32,N/A,0.12,N/A,2.36,N/A,1.01,N/A,0.91,N/A
10/4/2020,11:43:34,32.01,24.1,207.757,CTRL-PV2,20.13,N/A,0.17,N/A,3.32,N/A,1.33,N/A,1.2,N/A
10/4/2020,12:0:2,35.39,21.2,257.363,CTRL-PV1,20.5,N/A,0.15,N/A,2.97,N/A,0.96,N/A,0.86,N/A
10/4/2020,12:0:17,35.44,21.2,259.001,CTRL-PV2,20.07,N/A,0.2,N/A,3.88,N/A,1.25,N/A,1.14,N/A
10/4/2020,12:0:32,35.48,21.2,260.096,EDS-PV1,20.32,N/A,0.12,N/A,2.36,N/A,0.76,N/A,0.68,N/A
10/4/2020,12:0:46,35.2,21.2,251.763,EDS-PV2,19.95,N/A,0.08,N/A,1.54,N/A,0.51,N/A,0.47,N/A
10/4/2020,12:1:1,35.3,21.2,254.804,EDS-PV3,19.4,N/A,0.06,N/A,1.12,N/A,0.37,N/A,0.35,N/A
10/4/2020,12:1:15,35.59,21.2,263.539,EDS-PV4,20.01,N/A,0.06,N/A,1.16,N/A,0.37,N/A,0.33,N/A
10/4/2020,12:1:30,35.62,21.2,264.395,EDS-PV5,20.13,N/A,0.2,N/A,3.89,N/A,1.23,N/A,1.11,N/A
10/4/2020,12:10:1,34.89,21.5,257.415,EDS-PV3,19.09,18.96,0.06,0.06,1.11,1.1,0.36,0.36,0.34,0.34
10/4/2020,12:12:19,34.93,21.5,258.75,CTRL-PV1,20.44,N/A,0.14,N/A,2.77,N/A,0.89,N/A,0.8,N/A
10/4/2020,12:12:33,34.95,21.5,259.37,CTRL-PV2,20.2,N/A,0.23,N/A,4.49,N/A,1.44,N/A,1.3,N/A
10/4/2020,13:0:0,35.44,21.9,273.652,EDS-PV2,19.83,19.83,0.07,0.07,1.34,1.34,0.41,0.41,0.38,0.38
10/4/2020,13:2:18,35.34,21.9,270.91,CTRL-PV1,20.13,N/A,0.07,N/A,1.36,N/A,0.42,N/A,0.38,N/A
10/4/2020,13:2:33,35.36,21.9,271.537,CTRL-PV2,20.07,N/A,0.23,N/A,4.46,N/A,1.37,N/A,1.25,N/A
10/4/2020,15:50:1,22.78,28.1,20.082,EDS-PV3,18.04,18.1,0.05,0.04,0.88,0.71,3.65,2.95,3.66,2.93
10/4/2020,15:52:20,22.76,28.1,19.615,CTRL-PV1,17.49,N/A,0.04,N/A,0.68,N/A,2.89,N/A,3.0,N/A
10/4/2020,15:52:34,22.77,28.1,19.791,CTRL-PV2,19.7,N/A,0.13,N/A,2.5,N/A,10.53,N/A,9.66,N/A
10/5/2020,10:0:4,21.09,47.9,11.46,EDS-PV4,17.43,17.67,0.04,0.04,0.68,0.69,4.94,5.02,5.13,5.13
10/5/2020,10:2:22,21.16,47.9,13.655,CTRL-PV1,16.81,N/A,0.04,N/A,0.66,N/A,4.03,N/A,4.31,N/A
10/5/2020,10:2:36,21.17,47.9,13.818,CTRL-PV2,17.24,N/A,0.04,N/A,0.67,N/A,4.04,N/A,4.26,N/A
10/5/2020,11:0:1,22.54,46.6,33.754,EDS-PV5,18.72,18.59,0.06,0.06,1.1,1.09,2.72,2.69,2.61,2.61
10/5/2020,11:2:19,22.5,46.6,32.668,CTRL-PV1,18.23,N/A,0.05,N/A,0.89,N/A,2.27,N/A,2.25,N/A
10/5/2020,11:2:34,22.52,46.6,33.079,CTRL-PV2,18.47,N/A,0.07,N/A,1.26,N/A,3.17,N/A,3.11,N/A
10/5/2020,11:41:1,21.2,47.9,9.012,EDS-PV1,16.56,16.56,0.04,0.03,0.65,0.48,6.01,4.44,6.53,4.9
10/5/2020,11:43:19,21.22,47.9,9.449,CTRL-PV1,15.89,N/A,0.04,N/A,0.62,N/A,5.47,N/A,6.23,N/A
10/5/2020,11:43:33,21.22,47.9,9.513,CTRL-PV2,16.44,N/A,0.04,N/A,0.64,N/A,5.61,N/A,6.18,N/A
10/5/2020,12:0:2,21.68,47.4,17.054,CTRL-PV1,17.12,N/A,0.03,N/A,0.5,N/A,2.44,N/A,2.59,N/A
10/5/2020,12:0:16,21.69,47.4,17.509,CTRL-PV2,17.67,N/A,0.05,N/A,0.86,N/A,4.09,N/A,4.2,N/A
10/5/2020,12:0:31,21.71,47.4,17.931,EDS-PV1,17.61,N/A,0.04,N/A,0.69,N/A,3.21,N/A,3.28,N/A
10/5/2020,12:0:45,21.72,47.4,18.455,EDS-PV2,17.18,N/A,0.04,N/A,0.67,N/A,3.03,N/A,3.19,N/A
10/5/2020,12:1:0,21.74,47.4,18.89,EDS-PV3,17.43,N/A,0.04,N/A,0.68,N/A,3.0,N/A,3.11,N/A
10/5/2020,12:1:15,21.75,47.4,19.325,EDS-PV4,18.16,N/A,0.04,N/A,0.71,N/A,3.06,N/A,3.04,N/A
10/5/2020,12:1:29,21.76,47.4,19.626,EDS-PV5,18.04,N/A,0.05,N/A,0.88,N/A,3.74,N/A,3.75,N/A
10/5/2020,12:10:1,22.32,47.1,33.145,EDS-PV3,18.16,17.98,0.05,0.04,0.89,0.7,2.24,1.76,2.22,1.77
10/5/2020,12:12:19,22.13,47.1,27.54,CTRL-PV1,18.23,N/A,0.04,N/A,0.71,N/A,2.15,N/A,2.14,N/A
10/5/2020,12:12:33,22.1,47.1,26.674,CTRL-PV2,18.16,N/A,0.05,N/A,0.89,N/A,2.78,N/A,2.76,N/A
10/5/2020,13:0:2,23.17,46.3,46.592,EDS-PV2,18.59,20.01,0.05,0.07,0.91,1.37,1.63,2.45,1.58,2.21
10/5/2020,13:2:20,24.82,46.3,95.393,CTRL-PV1,19.76,N/A,0.07,N/A,1.35,N/A,1.18,N/A,1.08,N/A
10/5/2020,13:2:34,24.24,46.3,78.146,CTRL-PV2,19.58,N/A,0.09,N/A,1.72,N/A,1.83,N/A,1.69,N/A
10/5/2020,15:50:1,22.46,46.3,19.521,EDS-PV3,18.35,18.29,0.05,0.05,0.89,0.89,3.8,3.8,3.77,3.77
10/5/2020,15:52:19,22.44,46.3,19.015,CTRL-PV1,17.36,N/A,0.04,N/A,0.68,N/A,2.98,N/A,3.09,N/A
10/5/2020,15:52:33,22.44,46.3,18.91,CTRL-PV2,19.76,N/A,0.13,N/A,2.51,N/A,11.06,N/A,10.11,N/A
10/6/2020,10:0:1,25.9,45.6,106.639,EDS-PV4,18.78,18.9,0.05,0.05,0.91,0.92,0.71,0.72,0.69,0.69
10/6/2020,10:2:20,26.37,45.6,120.563,CTRL-PV1,18.66,N/A,0.05,N/A,0.91,N/A,0.63,N/A,0.61,N/A
10/6/2020,10:2:34,26.37,45.6,120.556,CTRL-PV2,19.76,N/A,0.09,N/A,1.73,N/A,1.2,N/A,1.1,N/A
10/6/2020,11:0:2,32.48,36.7,203.728,EDS-PV5,20.13,20.01,0.15,0.17,2.92,3.29,1.19,1.35,1.08,1.23
10/6/2020,11:2:20,32.89,36.7,215.914,CTRL-PV1,20.32,N/A,0.09,N/A,1.77,N/A,0.68,N/A,0.61,N/A
10/6/2020,11:2:34,32.93,36.7,217.254,CTRL-PV2,20.13,N/A,0.18,N/A,3.51,N/A,1.35,N/A,1.22,N/A
10/6/2020,11:41:2,25.85,41.4,81.503,EDS-PV1,19.33,19.27,0.07,0.07,1.32,1.31,1.35,1.34,1.26,1.26
10/6/2020,11:43:20,26.12,41.4,89.577,CTRL-PV1,19.52,N/A,0.09,N/A,1.71,N/A,1.59,N/A,1.48,N/A
10/6/2020,11:43:34,26.21,41.4,92.25,CTRL-PV2,19.58,N/A,0.1,N/A,1.91,N/A,1.73,N/A,1.59,N/A
10/6/2020,12:0:4,26.66,39.5,93.748,CTRL-PV1,19.52,N/A,0.07,N/A,1.33,N/A,1.18,N/A,1.1,N/A
10/6/2020,12:0:18,26.68,39.5,94.23,CTRL-PV2,19.58,N/A,0.1,N/A,1.9,N/A,1.68,N/A,1.56,N/A
10/6/2020,12:0:33,26.51,39.5,89.241,EDS-PV1,19.27,N/A,0.08,N/A,1.5,N/A,1.4,N/A,1.32,N/A
10/6/2020,12:0:47,26.61,39.5,92.257,EDS-PV2,19.09,N/A,0.07,N/A,1.3,N/A,1.17,N/A,1.12,N/A
10/6/2020,12:1:2,26.17,39.5,79.193,EDS-PV3,18.9,N/A,0.06,N/A,1.1,N/A,1.16,N/A,1.11,N/A
10/6/2020,12:1:17,26.18,39.5,79.475,EDS-PV4,19.4,N/A,0.07,N/A,1.32,N/A,1.38,N/A,1.3,N/A
10/6/2020,12:1:31,26.39,39.5,85.589,EDS-PV5,19.52,N/A,0.1,N/A,1.9,N/A,1.85,N/A,1.72,N/A
10/6/2020,12:10:3,24.68,40.5,52.665,EDS-PV3,18.84,18.35,0.06,0.05,1.1,0.89,1.74,1.41,1.68,1.4
10/6/2020,12:12:21,24.39,40.5,44.279,CTRL-PV1,18.59,N/A,0.06,N/A,1.09,N/A,2.05,N/A,1.99,N/A
10/6/2020,12:12:35,24.35,40.5,43.04,CTRL-PV2,18.66,N/A,0.07,N/A,1.27,N/A,2.46,N/A,2.39,N/A
10/6/2020,13:0:1,35.18,33.7,272.047,EDS-PV2,19.95,19.95,0.08,0.07,1.54,1.35,0.47,0.41,0.43,0.38
10/6/2020,13:2:19,35.27,33.7,274.578,CTRL-PV1,20.13,N/A,0.07,N/A,1.36,N/A,0.41,N/A,0.37,N/A
10/6/2020,13:2:33,35.29,33.7,275.25,CTRL-PV2,20.2,N/A,0.23,N/A,4.49,N/A,1.36,N/A,1.23,N/A
10/6/2020,15:50:1,22.81,37.1,18.101,EDS-PV3,18.35,18.29,0.05,0.05,0.89,0.89,4.1,4.1,4.06,4.06
10/6/2020,15:52:19,22.8,37.1,17.731,CTRL-PV1,17.36,N/A,0.04,N/A,0.68,N/A,3.2,N/A,3.32,N/A
10/6/2020,15:52:33,22.8,37.1,17.68,CTRL-PV2,19.89,N/A,0.15,N/A,2.91,N/A,13.72,N/A,12.48,N/A
10/7/2020,10:0:1,26.37,45.7,111.768,EDS-PV4,18.96,18.96,0.05,0.05,0.92,0.92,0.69,0.69,0.66,0.66
10/7/2020,10:2:19,26.48,45.7,114.936,CTRL-PV1,18.84,N/A,0.05,N/A,0.92,N/A,0.67,N/A,0.64,N/A
10/7/2020,10:2:33,26.48,45.7,115.012,CTRL-PV2,19.7,N/A,0.1,N/A,1.92,N/A,1.39,N/A,1.28,N/A
10/7/2020,11:0:3,31.41,39.0,183.882,EDS-PV5,20.07,20.13,0.15,0.16,2.92,3.12,1.32,1.41,1.2,1.28
10/7/2020,11:2:22,31.8,39.0,195.689,CTRL-PV1,20.32,N/A,0.1,N/A,1.97,N/A,0.84,N/A,0.75,N/A
10/7/2020,11:2:36,31.89,39.0,198.221,CTRL-PV2,20.07,N/A,0.16,N/A,3.11,N/A,1.31,N/A,1.19,N/A
10/7/2020,11:41:2,33.31,37.9,234.418,EDS-PV1,20.2,20.13,0.11,0.1,2.15,1.95,0.76,0.69,0.69,0.63
10/7/2020,11:43:20,30.77,37.9,159.17,CTRL-PV1,20.01,N/A,0.1,N/A,1.94,N/A,1.02,N/A,0.92,N/A
10/7/2020,11:43:34,32.49,37.9,209.977,CTRL-PV2,20.01,N/A,0.16,N/A,3.1,N/A,1.23,N/A,1.12,N/A
10/7/2020,12:0:1,31.11,39.6,192.835,CTRL-PV1,20.26,N/A,0.11,N/A,2.16,N/A,0.93,N/A,0.84,N/A
10/7/2020,12:0:16,31.16,39.6,194.399,CTRL-PV2,20.07,N/A,0.17,N/A,3.31,N/A,1.42,N/A,1.29,N/A
10/7/2020,12:0:30,31.13,39.6,193.494,EDS-PV1,20.01,N/A,0.09,N/A,1.75,N/A,0.75,N/A,0.68,N/A
10/7/2020,12:0:45,30.9,39.6,186.642,EDS-PV2,19.89,N/A,0.09,N/A,1.74,N/A,0.78,N/A,0.71,N/A
10/7/2020,12:1:0,30.68,39.6,180.255,EDS-PV3,19.15,N/A,0.06,N/A,1.11,N/A,0.51,N/A,0.49,N/A
10/7/2020,12:1:14,30.86,39.6,185.539,EDS-PV4,19.83,N/A,0.06,N/A,1.15,N/A,0.52,N/A,0.48,N/A
10/7/2020,12:1:29,30.93,39.6,187.491,EDS-PV5,20.01,N/A,0.17,N/A,3.3,N/A,1.47,N/A,1.33,N/A
10/7/2020,12:10:2,33.52,37.6,237.748,EDS-PV3,19.15,19.09,0.06,0.05,1.11,0.92,0.39,0.32,0.37,0.31
10/7/2020,12:12:20,33.21,37.6,228.55,CTRL-PV1,20.26,N/A,0.09,N/A,1.77,N/A,0.65,N/A,0.58,N/A
10/7/2020,12:12:34,33.54,37.6,238.37,CTRL-PV2,20.13,N/A,0.21,N/A,4.09,N/A,1.43,N/A,1.3,N/A
10/7/2020,13:0:2,34.48,36.3,254.166,EDS-PV2,19.83,19.76,0.07,0.07,1.34,1.34,0.44,0.44,0.41,0.41
10/7/2020,13:2:20,34.55,36.3,256.254,CTRL-PV1,20.07,N/A,0.07,N/A,1.36,N/A,0.44,N/A,0.4,N/A
10/7/2020,13:2:34,34.55,36.3,256.205,CTRL-PV2,20.07,N/A,0.21,N/A,4.07,N/A,1.32,N/A,1.21,N/A
10/7/2020,15:50:2,21.78,48.4,20.123,EDS-PV3,17.92,18.41,0.04,0.05,0.7,0.9,2.9,3.73,2.92,3.65
10/7/2020,15:52:20,22.02,48.4,27.332,CTRL-PV1,17.79,N/A,0.04,N/A,0.69,N/A,2.1,N/A,2.15,N/A
10/7/2020,15:52:34,22.02,48.4,27.243,CTRL-PV2,18.78,N/A,0.07,N/A,1.28,N/A,3.92,N/A,3.78,N/A
10/8/2020,10:0:1,27.33,23.5,128.258,EDS-PV4,18.72,18.78,0.05,0.05,0.91,0.91,0.59,0.59,0.57,0.57
10/8/2020,10:2:20,27.44,23.5,131.692,CTRL-PV1,18.59,N/A,0.05,N/A,0.9,N/A,0.57,N/A,0.56,N/A
10/8/2020,10:2:34,27.46,23.5,132.141,CTRL-PV2,19.76,N/A,0.11,N/A,2.11,N/A,1.33,N/A,1.22,N/A
10/8/2020,11:0:4,33.55,17.7,211.913,EDS-PV5,20.13,20.13,0.17,0.18,3.31,3.51,1.3,1.38,1.18,1.25
10/8/2020,11:2:23,33.66,17.7,215.136,CTRL-PV1,20.44,N/A,0.12,N/A,2.37,N/A,0.92,N/A,0.82,N/A
10/8/2020,11:2:37,33.66,17.7,215.17,CTRL-PV2,20.07,N/A,0.18,N/A,3.5,N/A,1.36,N/A,1.23,N/A
10/8/2020,11:41:1,34.73,18.5,252.743,EDS-PV1,20.2,20.13,0.11,0.1,2.15,1.95,0.71,0.64,0.64,0.58
10/8/2020,11:43:19,34.7,18.5,251.91,CTRL-PV1,20.38,N/A,0.12,N/A,2.37,N/A,0.78,N/A,0.7,N/A
10/8/2020,11:43:33,34.71,18.5,252.049,CTRL-PV2,20.2,N/A,0.22,N/A,4.3,N/A,1.42,N/A,1.28,N/A
10/8/2020,12:0:4,35.11,18.0,258.081,CTRL-PV1,20.38,N/A,0.1,N/A,1.97,N/A,0.64,N/A,0.57,N/A
10/8/2020,12:0:18,35.11,18.0,257.962,CTRL-PV2,20.13,N/A,0.22,N/A,4.28,N/A,1.38,N/A,1.25,N/A
10/8/2020,12:0:33,35.1,18.0,257.745,EDS-PV1,20.07,N/A,0.09,N/A,1.75,N/A,0.57,N/A,0.51,N/A
10/8/2020,12:0:48,35.11,18.0,258.115,EDS-PV2,20.26,N/A,0.08,N/A,1.57,N/A,0.51,N/A,0.46,N/A
10/8/2020,12:1:2,35.11,18.0,258.209,EDS-PV3,19.21,N/A,0.05,N/A,0.93,N/A,0.3,N/A,0.28,N/A
10/8/2020,12:1:17,35.12,18.0,258.488,EDS-PV4,20.01,N/A,0.06,N/A,1.16,N/A,0.37,N/A,0.34,N/A
10/8/2020,12:1:31,35.13,18.0,258.66,EDS-PV5,20.13,N/A,0.21,N/A,4.09,N/A,1.32,N/A,1.19,N/A
10/8/2020,12:10:5,35.11,17.7,263.947,EDS-PV3,19.03,18.96,0.04,0.06,0.73,1.1,0.23,0.35,0.22,0.33
10/8/2020,12:12:23,35.08,17.7,263.009,CTRL-PV1,20.26,N/A,0.08,N/A,1.57,N/A,0.5,N/A,0.45,N/A
10/8/2020,12:12:37,35.09,17.7,263.514,CTRL-PV2,20.2,N/A,0.22,N/A,4.3,N/A,1.36,N/A,1.23,N/A
10/8/2020,13:0:2,35.76,17.2,283.213,EDS-PV2,19.83,19.76,0.06,0.06,1.15,1.14,0.34,0.34,0.31,0.31
10/8/2020,13:2:20,35.77,17.2,283.476,CTRL-PV1,20.07,N/A,0.06,N/A,1.16,N/A,0.34,N/A,0.31,N/A
10/8/2020,13:2:35,35.77,17.2,283.51,CTRL-PV2,20.07,N/A,0.23,N/A,4.46,N/A,1.31,N/A,1.19,N/A
10/8/2020,15:50:2,22.4,20.2,17.818,EDS-PV3,18.47,18.41,0.05,0.06,0.9,1.08,4.21,5.05,4.13,4.95
10/8/2020,15:52:20,22.39,20.2,17.562,CTRL-PV1,17.36,N/A,0.04,N/A,0.68,N/A,3.23,N/A,3.35,N/A
10/8/2020,15:52:34,22.39,20.2,17.587,CTRL-PV2,19.83,N/A,0.14,N/A,2.71,N/A,12.84,N/A,11.71,N/A
10/9/2020,10:0:2,26.49,13.6,127.168,EDS-PV4,18.9,18.9,0.05,0.05,0.92,0.92,0.6,0.6,0.58,0.58
10/9/2020,10:2:21,26.66,13.6,132.165,CTRL-PV1,18.84,N/A,0.05,N/A,0.92,N/A,0.58,N/A,0.56,N/A
10/9/2020,10:2:35,26.67,13.6,132.498,CTRL-PV2,19.95,N/A,0.11,N/A,2.14,N/A,1.35,N/A,1.22,N/A
10/9/2020,11:0:1,30.65,11.3,211.892,EDS-PV5,20.26,20.26,0.18,0.17,3.54,3.34,1.39,1.31,1.25,1.18
10/9/2020,11:2:19,30.81,11.3,216.542,CTRL-PV1,20.5,N/A,0.13,N/A,2.59,N/A,1.0,N/A,0.88,N/A
10/9/2020,11:2:33,30.82,11.3,216.847,CTRL-PV2,20.13,N/A,0.18,N/A,3.51,N/A,1.35,N/A,1.22,N/A
10/9/2020,11:41:0,32.97,10.4,250.952,EDS-PV1,20.26,20.44,0.1,0.09,1.96,1.78,0.65,0.59,0.59,0.53
10/9/2020,11:43:18,32.9,10.4,248.906,CTRL-PV1,20.44,N/A,0.11,N/A,2.18,N/A,0.73,N/A,0.65,N/A
10/9/2020,11:43:33,32.9,10.4,248.921,CTRL-PV2,20.2,N/A,0.21,N/A,4.11,N/A,1.38,N/A,1.24,N/A
10/9/2020,12:0:1,33.71,10.1,257.95,CTRL-PV1,20.32,N/A,0.09,N/A,1.77,N/A,0.57,N/A,0.51,N/A
10/9/2020,12:0:16,33.71,10.1,258.032,CTRL-PV2,20.2,N/A,0.23,N/A,4.5,N/A,1.45,N/A,1.31,N/A
10/9/2020,12:0:31,33.74,10.1,258.845,EDS-PV1,20.13,N/A,0.09,N/A,1.75,N/A,0.56,N/A,0.51,N/A
10/9/2020,12:0:45,33.73,10.1,258.749,EDS-PV2,20.07,N/A,0.07,N/A,1.36,N/A,0.44,N/A,0.4,N/A
10/9/2020,12:1:0,33.76,10.1,259.457,EDS-PV3,19.27,N/A,0.06,N/A,1.12,N/A,0.36,N/A,0.34,N/A
10/9/2020,12:1:14,33.76,10.1,259.501,EDS-PV4,20.07,N/A,0.06,N/A,1.17,N/A,0.38,N/A,0.34,N/A
10/9/2020,12:1:29,33.77,10.1,259.753,EDS-PV5,20.26,N/A,0.21,N/A,4.12,N/A,1.32,N/A,1.19,N/A
10/9/2020,12:10:2,33.84,10.2,264.845,EDS-PV3,18.96,18.96,0.06,0.06,1.1,1.1,0.35,0.35,0.33,0.33
10/9/2020,12:12:20,33.82,10.2,264.401,CTRL-PV1,20.38,N/A,0.07,N/A,1.38,N/A,0.43,N/A,0.39,N/A
10/9/2020,12:12:34,33.84,10.2,264.901,CTRL-PV2,20.2,N/A,0.22,N/A,4.3,N/A,1.35,N/A,1.22,N/A
10/9/2020,13:0:1,35.25,9.4,285.909,EDS-PV2,19.76,19.76,0.06,0.07,1.15,1.34,0.34,0.39,0.31,0.36
10/9/2020,13:2:19,35.26,9.4,286.288,CTRL-PV1,20.32,N/A,0.07,N/A,1.37,N/A,0.4,N/A,0.36,N/A
10/9/2020,13:2:33,35.25,9.4,285.861,CTRL-PV2,20.13,N/A,0.24,N/A,4.67,N/A,1.36,N/A,1.23,N/A
10/9/2020,15:50:2,21.61,16.9,17.965,EDS-PV3,18.47,18.47,0.05,0.05,0.9,0.9,4.17,4.17,4.09,4.09
10/9/2020,15:52:20,21.6,16.9,17.714,CTRL-PV1,17.3,N/A,0.04,N/A,0.67,N/A,3.15,N/A,3.32,N/A
10/9/2020,15:52:34,21.59,16.9,17.579,CTRL-PV2,19.83,N/A,0.14,N/A,2.71,N/A,12.85,N/A,11.71,N/A
10/10/2020,10:0:1,22.64,52.5,107.706,EDS-PV4,19.27,19.27,0.06,0.05,1.13,0.94,0.87,0.73,0.82,0.68
10/10/2020,10:2:20,22.76,52.5,111.447,CTRL-PV1,19.15,N/A,0.05,N/A,0.93,N/A,0.7,N/A,0.66,N/A
10/10/2020,10:2:34,22.77,52.5,111.664,CTRL-PV2,20.01,N/A,0.11,N/A,2.15,N/A,1.6,N/A,1.45,N/A
10/10/2020,11:0:1,28.3,43.8,192.548,EDS-PV5,20.44,20.44,0.16,0.17,3.18,3.38,1.38,1.46,1.22,1.3
10/10/2020,11:2:20,28.49,43.8,198.26,CTRL-PV1,20.63,N/A,0.13,N/A,2.61,N/A,1.1,N/A,0.96,N/A
10/10/2020,11:2:34,28.52,43.8,199.115,CTRL-PV2,20.32,N/A,0.17,N/A,3.36,N/A,1.41,N/A,1.26,N/A
10/10/2020,11:41:0,29.24,44.2,214.583,EDS-PV1,20.32,20.32,0.09,0.09,1.78,1.78,0.69,0.69,0.62,0.62
10/10/2020,11:43:18,29.2,44.2,213.345,CTRL-PV1,20.5,N/A,0.1,N/A,1.99,N/A,0.78,N/A,0.69,N/A
10/10/2020,11:43:33,29.2,44.2,213.278,CTRL-PV2,20.32,N/A,0.2,N/A,3.95,N/A,1.54,N/A,1.38,N/A
10/10/2020,12:0:1,30.03,43.7,225.938,CTRL-PV1,20.44,N/A,0.08,N/A,1.59,N/A,0.59,N/A,0.52,N/A
10/10/2020,12:0:16,30.04,43.7,226.246,CTRL-PV2,20.32,N/A,0.2,N/A,3.95,N/A,1.45,N/A,1.3,N/A
10/10/2020,12:0:30,30.06,43.7,226.84,EDS-PV1,20.44,N/A,0.07,N/A,1.39,N/A,0.51,N/A,0.45,N/A
10/10/2020,12:0:45,30.06,43.7,226.955,EDS-PV2,20.13,N/A,0.06,N/A,1.17,N/A,0.43,N/A,0.39,N/A
10/10/2020,12:1:0,30.07,43.7,227.33,EDS-PV3,19.52,N/A,0.06,N/A,1.14,N/A,0.42,N/A,0.39,N/A
10/10/2020,12:1:14,30.09,43.7,227.877,EDS-PV4,20.2,N/A,0.06,N/A,1.18,N/A,0.43,N/A,0.39,N/A
10/10/2020,12:1:29,30.1,43.7,228.082,EDS-PV5,20.38,N/A,0.19,N/A,3.76,N/A,1.37,N/A,1.23,N/A
10/10/2020,12:10:2,30.43,43.8,234.866,EDS-PV3,19.27,19.27,0.06,0.06,1.12,1.12,0.4,0.4,0.38,0.38
10/10/2020,12:12:20,30.47,43.8,236.238,CTRL-PV1,20.38,N/A,0.08,N/A,1.58,N/A,0.56,N/A,0.5,N/A
10/10/2020,12:12:34,30.48,43.8,236.409,CTRL-PV2,20.32,N/A,0.21,N/A,4.14,N/A,1.46,N/A,1.31,N/A
10/10/2020,13:0:3,32.24,42.5,259.017,EDS-PV2,19.89,19.95,0.07,0.07,1.35,1.35,0.43,0.43,0.4,0.4
10/10/2020,13:2:21,32.26,42.5,259.689,CTRL-PV1,20.2,N/A,0.07,N/A,1.37,N/A,0.44,N/A,0.4,N/A
10/10/2020,13:2:35,32.27,42.5,259.843,CTRL-PV2,20.26,N/A,0.21,N/A,4.12,N/A,1.32,N/A,1.19,N/A
10/10/2020,15:50:1,21.41,52.3,20.928,EDS-PV3,18.66,18.59,0.05,0.05,0.91,0.91,3.62,3.62,3.51,3.51
10/10/2020,15:52:19,21.4,52.3,20.616,CTRL-PV1,17.61,N/A,0.04,N/A,0.69,N/A,2.79,N/A,2.85,N/A
10/10/2020,15:52:33,21.39,52.3,20.555,CTRL-PV2,19.7,N/A,0.13,N/A,2.5,N/A,10.14,N/A,9.3,N/A
10/11/2020,10:0:0,24.03,39.2,134.139,EDS-PV4,19.21,19.21,0.05,0.05,0.94,0.94,0.58,0.58,0.55,0.55
10/11/2020,10:2:19,24.21,39.2,139.703,CTRL-PV1,19.27,N/A,0.06,N/A,1.13,N/A,0.67,N/A,0.63,N/A
10/11/2020,10:2:33,24.24,39.2,140.3,CTRL-PV2,20.01,N/A,0.13,N/A,2.54,N/A,1.51,N/A,1.36,N/A
10/11/2020,11:0:1,29.19,32.4,216.102,EDS-PV5,20.5,20.5,0.21,0.21,4.18,4.18,1.61,1.61,1.43,1.43
